emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
angry,0.5820127725601196,0.23294949531555176,0.1607551872730255,0.32751861214637756,0.12589316070079803,1.0,0.14133138954639435,0.7220818400382996,1.0,0.22534315288066864,0.7127110958099365,0.2465488314628601,0.4808001220226288,0.0,0.6566481590270996,0.651874840259552,0.20846357941627502,0.05389920249581337,0.48857396841049194,0.03354189544916153
angry,0.4190961420536041,0.2446676641702652,0.3912210762500763,0.34125399589538574,0.08384233713150024,0.0,0.2029830664396286,0.11209796369075775,0.0,0.02882523462176323,0.15151186287403107,0.3605029582977295,0.31934863328933716,0.0,0.4700835943222046,0.5921133160591125,0.06802278012037277,0.28155478835105896,0.11707310378551483,0.07827344536781311
angry,0.4411379098892212,0.16376221179962158,0.2522272765636444,0.3509773910045624,0.054129719734191895,0.0,0.12748944759368896,0.0012121923500671983,1.0,0.02130494825541973,0.25661617517471313,0.30486732721328735,0.4187992811203003,0.0,0.701524555683136,0.49412885308265686,0.01040685549378395,0.10308650881052017,0.10583025217056274,0.03723997622728348
angry,0.3919389545917511,0.19198426604270935,0.28012749552726746,0.28533193469047546,0.041886985301971436,0.0,0.22816602885723114,0.00018497899873182178,1.0,0.027529142796993256,0.33129408955574036,0.14740583300590515,0.6306194067001343,0.0,0.6848859190940857,0.5830754637718201,0.13309085369110107,0.13780540227890015,0.391565203666687,0.201661616563797
angry,0.3414536118507385,0.2693277597427368,0.3137180507183075,0.413693368434906,0.1269225925207138,0.0,0.23356686532497406,0.29975590109825134,0.0,0.21933171153068542,0.36112573742866516,0.5202963948249817,0.6342846155166626,0.0,0.7805182337760925,0.7022393345832825,0.22418828308582306,0.0878157764673233,0.4541108310222626,0.06503293663263321
angry,0.36660030484199524,0.21032574772834778,0.1811375617980957,0.3425491452217102,0.1604742407798767,1.0,0.2227228879928589,0.03265170753002167,1.0,0.19931308925151825,0.42763110995292664,0.23879879713058472,0.651529848575592,0.0,0.4156757593154907,0.6665470600128174,0.17336851358413696,0.14901579916477203,0.35385945439338684,0.13463769853115082
angry,0.3826243579387665,0.20866544544696808,0.2959560453891754,0.3614868223667145,0.04924805089831352,0.0,0.12975603342056274,0.00138268549926579,0.0,0.03511697053909302,0.5778981447219849,0.11814244836568832,0.5018323063850403,0.0,0.5907018184661865,0.37371963262557983,0.07077088952064514,0.1898840367794037,0.2501743733882904,0.035563863813877106
angry,0.5962241291999817,0.34704604744911194,0.5213015675544739,0.35770049691200256,0.39055153727531433,1.0,0.5442110300064087,0.13130727410316467,1.0,0.17560355365276337,0.5635795593261719,0.1581471860408783,0.2096666693687439,1.0,0.6975557804107666,0.019293328747153282,0.9993520379066467,0.7030068039894104,0.04398727044463158,0.2275519222021103
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.3680286407470703,0.19941098988056183,0.6399093270301819,0.4050397574901581,0.49953457713127136,0.0,0.29260170459747314,0.5246226191520691,0.0,0.6620470881462097,0.7707056999206543,0.7216766476631165,0.42225325107574463,1.0,0.8937782645225525,0.22547712922096252,0.9775146245956421,0.17722341418266296,0.12674981355667114,0.15173649787902832
angry,0.3665156662464142,0.24905166029930115,0.5831348896026611,0.5083716511726379,0.16058076918125153,0.0,0.18919183313846588,0.10136670619249344,1.0,0.07510066777467728,0.4939339756965637,0.44432532787323,0.28671738505363464,1.0,0.8154897689819336,0.026366397738456726,0.9989871382713318,0.7382850050926208,0.08571449667215347,0.07831721752882004
angry,0.6148295998573303,0.24131529033184052,0.7544446587562561,0.32321837544441223,0.7153257727622986,1.0,0.6719443202018738,0.9951540231704712,1.0,0.48115894198417664,0.3125915825366974,0.4866107106208801,0.24008791148662567,1.0,0.3474326431751251,0.030982578173279762,0.9993925094604492,0.9739485383033752,0.06808392703533173,0.920139491558075
angry,0.33721429109573364,0.4238065481185913,0.6398524045944214,0.4434627592563629,0.22979873418807983,0.0,0.42693784832954407,0.040831856429576874,0.0,0.21364903450012207,0.4372445344924927,0.4223284125328064,0.47505345940589905,1.0,0.5176353454589844,0.5414830446243286,0.9060354232788086,0.08965688943862915,0.44228336215019226,0.16796410083770752
angry,0.3981059491634369,0.559434175491333,0.17505240440368652,0.3899291157722473,0.4756937026977539,1.0,0.4278815686702728,0.012249437160789967,1.0,0.5257335901260376,0.44218799471855164,0.35638734698295593,0.44364094734191895,1.0,0.2788952589035034,0.4151199460029602,0.9908630847930908,0.27019011974334717,0.05617556348443031,0.3934248685836792
angry,0.3142950236797333,0.15249890089035034,0.19402840733528137,0.609160304069519,0.05750801041722298,0.0,0.14883729815483093,0.0032808585092425346,1.0,0.03951585292816162,0.4140002131462097,0.19616858661174774,0.5360161066055298,0.0,0.6696131825447083,0.4999043047428131,0.0072360653430223465,0.08909662067890167,0.18192322552204132,0.055456750094890594
angry,0.43427586555480957,0.2391653209924698,0.4480316638946533,0.27965104579925537,0.08903371542692184,0.0,0.29529035091400146,0.0140303960070014,0.0,0.09320339560508728,0.3888443112373352,0.3608032166957855,0.3785189986228943,0.0,0.6281912922859192,0.5651148557662964,0.016439953818917274,0.0778479278087616,0.480512797832489,0.1820528209209442
angry,0.29598480463027954,0.31757259368896484,0.18264563381671906,0.43397799134254456,0.3023403286933899,0.0,0.36813125014305115,0.012800565920770168,0.0,0.46682286262512207,0.4742893576622009,0.16977642476558685,0.4249388873577118,0.0,0.3980375826358795,0.5365431308746338,0.1376756727695465,0.08017341792583466,0.05961088836193085,0.04306706413626671
angry,0.5768929719924927,0.24239863455295563,0.23254160583019257,0.3203045725822449,0.1895643025636673,0.0,0.4183393716812134,0.16702406108379364,0.0,0.1667414903640747,0.5251343250274658,0.4099445343017578,0.5337375998497009,1.0,0.6190917491912842,0.6845701932907104,0.01767880469560623,0.05229416489601135,0.4711056053638458,0.39902886748313904
angry,0.45261240005493164,0.12337493151426315,0.4245169758796692,0.3413688838481903,0.202606663107872,0.0,0.19191405177116394,0.012792511843144894,0.0,0.1339220553636551,0.5894842147827148,0.4731962978839874,0.3713541626930237,1.0,0.41743746399879456,0.14076124131679535,0.9795181155204773,0.42948630452156067,0.35124096274375916,0.05263596400618553
angry,0.4812464118003845,0.10193078219890594,0.5233176350593567,0.38145774602890015,0.055971596390008926,0.0,0.317942351102829,0.0020470249000936747,1.0,0.026945803314447403,0.7817204594612122,0.731320321559906,0.6302465200424194,0.0,0.8352929353713989,0.6138892769813538,0.20354755222797394,0.2879820764064789,0.16058526933193207,0.17759212851524353
angry,0.2853986322879791,0.10726335644721985,0.9199714660644531,0.2257090061903,0.17954926192760468,1.0,0.42078259587287903,0.22640493512153625,0.0,0.2911914885044098,0.4313334822654724,0.11940108239650726,0.3065244257450104,1.0,0.8078399300575256,0.052880387753248215,0.9994113445281982,0.8949339389801025,0.11215483397245407,0.9272724986076355
angry,0.25956612825393677,0.20047621428966522,0.7790924906730652,0.2506024241447449,0.43778496980667114,1.0,0.42718935012817383,0.40098586678504944,1.0,0.18293477594852448,0.4879617393016815,0.615727424621582,0.3932870030403137,0.0,0.4733028709888458,0.15462245047092438,0.9315868616104126,0.27550366520881653,0.2029142826795578,0.6947169899940491
angry,0.306905597448349,0.47159430384635925,0.5900752544403076,0.2951619327068329,0.7966455817222595,1.0,0.6713013648986816,0.9477377533912659,0.0,0.93417888879776,0.7203280925750732,0.29709669947624207,0.23159705102443695,1.0,0.10986240208148956,0.041549962013959885,0.9984574317932129,0.6305515170097351,0.03321788087487221,0.2453397959470749
angry,0.2225770801305771,0.3496409058570862,0.8348259925842285,0.28854960203170776,0.4735792577266693,1.0,0.6511968374252319,0.6459924578666687,0.0,0.6719130277633667,0.43114930391311646,0.14509375393390656,0.17923960089683533,1.0,0.2701091468334198,0.14350111782550812,0.9980143308639526,0.6763468384742737,0.03002544306218624,0.09687714278697968
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.7043979167938232,0.5866894721984863,0.2791970372200012,0.3059632182121277,0.34640273451805115,0.0,0.5955374836921692,0.7499814033508301,0.0,0.3494156002998352,0.3532492518424988,0.5058473348617554,0.38754746317863464,1.0,0.5792210102081299,0.0514543280005455,0.9965450167655945,0.564083993434906,0.29730162024497986,0.703872561454773
angry,0.5192756056785583,0.2852562367916107,0.37238481640815735,0.440310001373291,0.05229520797729492,0.0,0.12865909934043884,0.04976654052734375,0.0,0.014389989897608757,0.20143119990825653,0.09979083389043808,0.4266220033168793,0.0,0.6713513731956482,0.2353261113166809,0.4460669159889221,0.06971308588981628,0.18838465213775635,0.03687494620680809
angry,0.44837450981140137,0.2853494882583618,0.5121590495109558,0.2519846260547638,0.10506605356931686,0.0,0.17428864538669586,0.050233256071805954,0.0,0.04402844235301018,0.5006642937660217,0.46191662549972534,0.43160298466682434,1.0,0.4451271593570709,0.5943900942802429,0.491081565618515,0.2024974226951599,0.34389728307724,0.33046025037765503
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.6311559677124023,0.2102758139371872,0.6211268901824951,0.24965079128742218,0.47318968176841736,1.0,0.43436458706855774,0.0680788904428482,0.0,0.24521419405937195,0.4033489525318146,0.16781984269618988,0.2779403328895569,1.0,0.3094104528427124,0.11864908784627914,0.9997921586036682,0.6733819246292114,0.02986072562634945,0.7692557573318481
angry,0.37887945771217346,0.06155664101243019,0.5573275089263916,0.3509052097797394,0.11491911113262177,0.0,0.2157602459192276,0.6296219229698181,0.0,0.08421974629163742,0.4219123423099518,0.515251100063324,0.3573269844055176,0.0,0.5428111553192139,0.6647709608078003,0.42478084564208984,0.2505713701248169,0.4389021098613739,0.3216349184513092
angry,0.589722752571106,0.44806554913520813,0.48073810338974,0.2377883493900299,0.7855404615402222,1.0,0.638227641582489,0.7824782133102417,0.0,0.8404964804649353,0.5875328183174133,0.09230582416057587,0.38967591524124146,1.0,0.4242321252822876,0.35992878675460815,0.3852333724498749,0.22410522401332855,0.35801437497138977,0.515408992767334
angry,0.5623332858085632,0.4030546247959137,0.4107348918914795,0.5453764200210571,0.07656079530715942,1.0,0.17111805081367493,0.5056365728378296,1.0,0.06146366521716118,0.34262028336524963,0.3634291887283325,0.4743078649044037,1.0,0.6007696390151978,0.42665955424308777,0.43625640869140625,0.13638131320476532,0.23348911106586456,0.13383342325687408
angry,0.35992851853370667,0.2622140944004059,0.7761077284812927,0.3647681772708893,0.2770998179912567,0.0,0.622573733329773,0.29181480407714844,0.0,0.2877326011657715,0.6103055477142334,0.28281569480895996,0.39764276146888733,1.0,0.5811781287193298,0.19550304114818573,0.9901810884475708,0.1904224306344986,0.13158461451530457,0.2828245759010315
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.5249224901199341,0.34914642572402954,0.33781659603118896,0.29206177592277527,0.5492884516716003,1.0,0.6422244310379028,0.553253173828125,0.0,0.3961798846721649,0.4823565185070038,0.2029709666967392,0.6106192469596863,1.0,0.4892471432685852,0.3776545524597168,0.9860347509384155,0.19872629642486572,0.04699844866991043,0.7885119318962097
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.4324522316455841,0.35347408056259155,0.2264208048582077,0.4264618158340454,0.1826280653476715,0.0,0.1193634569644928,0.0015291760209947824,0.0,0.14706037938594818,0.7276099920272827,0.2677958607673645,0.5804431438446045,0.0,0.6565310955047607,0.8217301964759827,0.013197187334299088,0.07939620316028595,0.2799208164215088,0.04752634838223457
angry,0.4418289065361023,0.2584056258201599,0.4322376847267151,0.41530555486679077,0.24169664084911346,1.0,0.28268739581108093,0.4186730980873108,0.0,0.07874453812837601,0.3700147867202759,0.5836931467056274,0.40057867765426636,0.0,0.3202727138996124,0.05463271215558052,0.9900755286216736,0.7605841159820557,0.27589285373687744,0.09012571722269058
angry,0.5221754908561707,0.1768716424703598,0.4860439896583557,0.32447099685668945,0.8007227778434753,1.0,0.5055679678916931,0.3269757032394409,0.0,0.9092362523078918,0.35980793833732605,0.22812408208847046,0.2643672227859497,1.0,0.18712936341762543,0.024704013019800186,0.9996769428253174,0.280610054731369,0.044647444039583206,0.41972815990448
angry,0.31257158517837524,0.2796241343021393,0.3856983482837677,0.5213718414306641,0.04131386801600456,0.0,0.13984091579914093,0.01556642260402441,0.0,0.05580143257975578,0.27780237793922424,0.17432865500450134,0.4555683135986328,0.0,0.6274913549423218,0.40981602668762207,0.008828175254166126,0.04067387804389,0.25769829750061035,0.048411592841148376
angry,0.342098206281662,0.20818285644054413,0.2597121298313141,0.48423564434051514,0.30238068103790283,0.0,0.17475982010364532,0.20019420981407166,0.0,0.3003082871437073,0.5544613599777222,0.6451901197433472,0.41773414611816406,0.0,0.3201870620250702,0.6479716897010803,0.5494056344032288,0.17957746982574463,0.10515400767326355,0.06044809892773628
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.32738447189331055,0.3568953573703766,0.32075485587120056,0.7292556166648865,0.047306761145591736,0.0,0.13571356236934662,0.005979125387966633,0.0,0.05480024963617325,0.16169694066047668,0.5176866054534912,0.46101659536361694,0.0,0.6943855881690979,0.45601075887680054,0.010477209463715553,0.16083025932312012,0.43664613366127014,0.04868896305561066
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.3085919916629791,0.147226482629776,0.5608336925506592,0.3537730872631073,0.11603662371635437,0.0,0.40117016434669495,0.8088364601135254,1.0,0.24293528497219086,0.5009819865226746,0.14562106132507324,0.18600888550281525,1.0,0.537880003452301,0.5660785436630249,0.8584367036819458,0.18769975006580353,0.7128885388374329,0.03802166134119034
